alpha_center_deg,z0x,z0y,z0z,x0x,x0y,x0z,y0x,y0y,y0z,n_rows,cond
-65.4364350698308,-0.5179713079207092,-0.3915128498168014,-0.7605415258874669,0.007061683781824257,-0.8910352333332585,0.4538792191551748,0.8553688425428386,-0.22972570902507272,-0.46429542515498934,100,0.190791690191623
-65.33585605569505,0.9078932304372556,-0.17830391857412012,-0.3793910841695122,0.010376416820673279,-0.895196814787694,0.4455502135202392,0.4190730390995918,0.4084487427022889,0.8108929722748566,100,0.20427203067317923
-65.23578937922446,0.6999676602201311,-0.30899366671942735,-0.6438696984431233,0.010769863025439141,-0.8968884021044818,0.4421257787337023,0.7140933305222563,0.31640813532169626,0.62446505683335,100,0.1843484061490267
-65.13726138793905,0.8237491365347728,-0.24490467622285964,-0.5113306754169873,0.010175097512767824,-0.8953588700817815,0.4452291108592084,0.566863147019474,0.3719599351140548,0.7350591671567169,100,0.19677666373811245
-65.03411369921356,-0.9053264554125176,-0.2000401935248513,-0.37465708335055836,0.008022731207674076,-0.8900320048975153,0.45582745204965286,0.4246406067655054,-0.40966687836905885,-0.8073743889009449,100,0.16924925333009805
-64.9186495590957,0.43049377838330677,-0.4145761666793203,-0.8017491557805002,0.0007329601347625669,-0.8881117817237992,0.4596269421311373,0.9025932470070366,0.19845418913406543,0.3820227287380103,100,0.1698831292159017
-64.80318540753893,-0.5685708437697594,-0.3738685446929368,-0.7327683855790514,0.0013708331916540693,-0.8911877278650955,0.45363262065134713,0.8226331603037313,-0.25691777866047716,-0.5072158697998926,100,0.17186865592760422
-64.69080079016217,-0.2645260910068601,-0.4329706463768954,-0.8617205849651056,0.0019784271083953388,-0.8937919174979599,0.4484775290262562,0.9643764996114366,-0.11692915629257394,-0.23728788297319287,100,0.14466939700766437
-64.57995564373299,-0.11818293494464102,-0.4351877133913888,-0.8925494092771813,0.002872155541505432,-0.8989947373959585,0.4379500118243146,0.9929876860316126,-0.049194677024514875,-0.10749576336785335,100,0.1403853489087416
-64.47424085461074,-0.028870209645851307,-0.42672846080431814,-0.9039188745316595,0.014092804469049161,-0.904379698742208,0.4264959007600779,0.9994838187070373,0.00042572588661801697,-0.032123432261632966,100,0.15474443249248218
-64.36904152936135,0.03450200226532116,-0.42322699940715997,-0.9053665107637324,0.010409907839574253,-0.905704528014443,0.42378171474581905,0.9993504118468435,0.024046099620249298,0.02684286561821786,100,0.1678462254608561
-64.26538164116585,0.8062950849063882,-0.2586252645609115,-0.5319785790674272,0.014230192586047546,-0.8906102482421023,0.454544703351722,0.5913423185218223,0.37406731781450714,0.7144143784025461,100,0.20789641320292376
-64.1612064034474,0.641912896425988,-0.32954904747690733,-0.6923476429576849,0.020655006551375726,-0.8951722740427114,0.4452414743592106,0.7664993177468336,0.30010668951601865,0.5678157894963599,100,0.1732337453338557
-64.05600568005804,0.6076066332884498,-0.34109979077343383,-0.7172622337180419,0.021087943463647316,-0.8958352773961386,0.44388563213181115,0.7939581083560702,0.28483343993798055,0.5371223637764001,100,0.15165349848949697
-63.950291095701225,0.5068420537366375,-0.3702994898431997,-0.7784532229915254,0.0208242716682486,-0.897514197249544,0.44049360431792167,0.8617873764876778,0.23947140446694842,0.44718672181663977,100,0.15983119153570774
-63.84765499580137,0.4597543464579653,-0.385416595783267,-0.8000499913179471,0.018324525988932222,-0.8966012191587827,0.44245956374596057,0.8878570564343621,0.21808324442245122,0.40515373112176467,100,0.15442888752019102
