alpha_center_deg,delta_alpha_deg,beta_deg,z0x,z0y,z0z,x0x,x0y,x0z,smin,n_rows
16.160500000000003,16.160500000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.262999999999998,16.262999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.365499999999997,16.365499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.4685,16.468500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.571,16.571000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.673500000000004,16.673500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.776500000000002,16.776500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.878999999999998,16.879,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.9815,16.9815,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.084000000000003,17.084000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.186500000000002,17.186500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.2895,17.2895,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.392,17.392,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.494500000000002,17.494500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.5975,17.5975,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.7,17.7,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.8025,17.8025,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
17.905,17.905,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.0075,18.0075,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.110500000000002,18.1105,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.212999999999997,18.212999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.315499999999997,18.315499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.4185,18.418499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.521,18.520999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.623500000000003,18.623500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.7265,18.7265,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.828999999999997,18.828999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
18.931500000000003,18.931499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.034000000000002,19.034000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.1365,19.1365,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.2395,19.2395,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.342,19.342,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.4445,19.444499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.5475,19.5475,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.65,19.650000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.752499999999998,19.752500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.8555,19.855500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
19.958000000000002,19.958000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
20.0605,20.060500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.162999999999997,20.163000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.2655,20.265500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.368500000000004,20.368500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.471000000000004,20.471000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.5735,20.573500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.6765,20.6765,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.779,20.779,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.881500000000003,20.881500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
20.984,20.984,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.0865,21.0865,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.1895,21.1895,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.292,21.292,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.3945,21.3945,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.497500000000002,21.4975,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.599999999999998,21.599999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
21.702499999999997,3.560496155857303,78.179759191708,0.00643007558722418,-0.1521359477316559,0.9883386603466109,0.021130022064558815,-0.9881177476644695,-0.1522394131558815,0.0,6
21.805500000000002,20.84118418411669,46.91993583159643,-0.06967330142914518,-0.41803980857498,0.9057529185790999,-0.8556010208852664,0.4920880559459944,0.16061207381570652,2.0501892924372732e-21,6
21.908,23.11522512980666,50.05426039961914,-0.06967330142912448,-0.418039808574995,0.9057529185790946,-0.8219267896766196,0.5386151963804847,0.18528362755488673,1.0994823651339548e-20,6
22.010500000000004,-75.74030008315853,71.37810900503708,-0.91287092917528,0.3651483716701045,0.18257418583505225,0.4082482904638561,0.8164965809277289,0.40824829046386446,0.0,6
22.113000000000003,-79.56015151999165,71.37810900503708,-0.938040278297027,0.30994249310791366,0.15497124655395683,0.34652624185252745,0.8390087311619892,0.4195043655809946,0.0,6
22.2155,22.2155,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
22.318500000000004,22.318500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
22.421000000000003,22.421000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
22.523500000000002,21.674087031395462,40.75087625578894,-9.149408365822104e-15,-0.316227766016847,0.9486832980505108,0.6918108394089113,0.6844295597509544,0.23011723146138394,1.972424313758622e-21,6
22.6265,19.985979361484983,44.35853308502199,-1.7065631576307747e-14,0.31622776601681735,-0.9486832980505205,0.6288481091929743,0.7364808378056136,0.24929105701882462,1.01862383520394e-21,6
22.729,22.729,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
22.831500000000002,19.926605344843416,63.47757837800274,-0.759423205460152,-0.6172104628955709,-0.20573682096519028,0.6505969528122828,-0.72045211117203,-0.24015070372400998,0.0,6
22.934,22.934,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.0365,23.036499999999993,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.139499999999998,23.139499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.242,23.242,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.3445,23.344500000000007,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.4475,23.447500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.549999999999997,23.549999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.6525,23.6525,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.7555,23.755500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.858,23.858000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
23.9605,23.960500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24.063,24.063000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24.1655,24.1655,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24.268500000000003,24.268500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24.371000000000002,24.371000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24.4735,-4.386011401376571,63.47757837800274,-0.9675682024507163,-0.23964681563847381,-0.07988227187949128,0.252609923808012,-0.9179157933897528,-0.3059719311299176,0.0,6
24.5765,-2.3241343586550514,26.73239364868751,0.43138898355170513,-0.1525928613960357,0.8891675677402978,-0.8502908055255528,-0.39816278137068084,0.34419753858775654,1.1227861869862484e-39,6
24.679000000000002,36.5193862657255,26.81560463756302,0.5524495591139601,-0.09149296809723051,0.8285098197508286,0.7776515065254407,0.41442040834853194,-0.4727725240990094,6.774643481369033e-38,6
24.7815,-1.2870125516613513,55.08546603703285,-0.7254762501100067,-0.6529286250990118,-0.21764287503301602,-0.678261855295375,0.7319333102964861,0.06507292009510106,-0.0,6
24.8845,24.8845,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24.987,24.987000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
25.089499999999997,25.089499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
25.192,25.192000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
25.2945,83.02548840332075,89.35419081643973,-0.7841023452629545,0.43885277266592176,0.43885277266592176,0.6206315429891833,0.5544440854797107,0.5544440854797107,0.0,6
25.397500000000004,21.192843893134096,77.43089254225407,0.0,0.05353020884159376,-0.06162731650437717,1.2837459626423165e-17,-0.7074385721122893,0.7067748345036948,3.258231955174065e-56,6
25.5,-2.1256930600703186,77.43089254225409,0.0,-0.20486612798164783,0.1873994194921944,-1.4025942816775636e-17,-0.7044776233651155,0.7097261994444324,5.446862679455906e-42,6
25.6025,-71.36536131595953,64.94593356384179,-0.953462589245586,-0.2860387767736953,-0.09534625892457044,-0.30141197742860965,0.8961179369145915,0.3257659635420982,0.0,6
25.705500000000004,-60.345376106591694,63.477578378002725,-0.9699165208874632,-0.23094533608324563,-0.07698177869441523,0.24343775900537534,-0.9201436038691987,-0.3067145346230662,0.0,6
25.808000000000003,25.808000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
25.910500000000003,25.91050000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.012999999999998,26.013,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.115500000000004,26.115499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.218500000000002,26.218499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.321,26.321,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.4235,26.423500000000008,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.5265,26.526500000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.629,26.629,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.7315,26.731499999999993,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.834500000000002,26.83449999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
26.936999999999998,26.936999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.0395,27.039500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.142000000000003,27.142,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.244500000000002,27.24449999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.3475,27.34749999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.45,27.449999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.552500000000002,27.552500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.655500000000004,27.655500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.758000000000003,27.75800000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.860500000000002,27.860500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
27.9635,27.9635,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.066000000000003,28.066000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.1685,28.1685,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.271,28.270999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.3735,28.37349999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.476499999999998,28.476499999999987,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.579,28.578999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.6815,28.6815,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.784499999999998,28.784499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.886999999999997,28.887000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
28.9895,28.98950000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.092000000000006,29.092000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.194499999999998,29.194499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.297499999999996,29.297499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.400000000000002,29.400000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.502499999999998,29.502499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.605499999999996,29.605499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.708000000000002,29.708000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.8105,29.810499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
29.9135,29.913499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.016000000000002,30.016000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.1185,30.118500000000008,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.221,30.221,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.3235,30.323499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.426500000000004,30.426500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.529,30.52900000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.6315,30.631500000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.734500000000004,30.734500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.837000000000003,30.836999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
30.939500000000002,30.939499999999992,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.042500000000004,31.04249999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.145000000000003,31.144999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.247500000000002,31.247500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.35,31.35000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.452500000000004,31.452500000000015,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.555500000000002,31.555500000000013,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.658,31.65800000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.7605,31.7605,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.8635,31.8635,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
31.966,31.965999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.0685,32.068499999999986,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.171,32.17099999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.2735,32.2735,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.3765,32.3765,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.479,32.479000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.5815,32.58150000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.6845,32.68450000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.787000000000006,32.787000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.889500000000005,32.8895,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
32.99249999999999,32.99249999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.095000000000006,33.095000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.197500000000005,33.19750000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.300000000000004,33.300000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.402499999999996,33.402499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.5055,33.5055,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.608000000000004,33.608000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.7105,33.71050000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.813500000000005,33.813500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
33.916,33.916,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.0185,34.018499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.121,34.121,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.2235,34.22350000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.326499999999996,34.3265,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.428999999999995,34.428999999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.5315,34.531499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.6345,34.63449999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.736999999999995,34.736999999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.839499999999994,34.8395,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
34.9425,34.9425,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.044999999999995,35.044999999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.1475,35.1475,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.25,35.25000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.3525,35.3525,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.4555,35.4555,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.558,35.55799999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.6605,35.6605,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.7635,35.7635,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.866,35.86599999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
35.9685,35.9685,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.0715,36.0715,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.17400000000001,36.17400000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.276500000000006,36.27650000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.379000000000005,36.379000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.4815,36.4815,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.584500000000006,36.5845,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.687000000000005,36.68699999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.7895,36.7895,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.8925,36.892500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
36.995000000000005,36.995000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.097500000000004,37.0975,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.2,37.2,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.302499999999995,37.30250000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.4055,37.4055,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.508,37.508,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.6105,37.610499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.713499999999996,37.71349999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
37.815999999999995,52.956641379480594,45.72648425395904,-0.12382730241007721,-0.9923037837163794,-0.0,-0.9923037837163794,0.12382730241007753,-0.0,0.0,6
37.9185,37.9185,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.0215,37.142530940870586,39.41057818097733,-0.12309149097932931,-0.12309149097933307,0.9847319278346622,-0.9892821981091269,-0.06850426626417579,-0.12894920708550736,4.716508675192278e-22,6
38.123999999999995,-8.357143341717105,89.35419081643973,-0.1980295085953378,0.6931032800836716,0.6931032800836717,0.9801960588196064,0.14002800840280288,0.14002800840280277,0.0,6
38.226499999999994,-72.30817126430651,89.35419081643973,-0.9675893154878149,0.178564997345255,0.17856499734525497,0.252529041010775,0.6841889663850836,0.6841889663850836,0.0,6
38.329,38.329,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.43150000000001,38.43150000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.5345,38.5345,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.637,38.63700000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.7395,38.7395,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.8425,38.8425,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
38.945,38.94500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.0475,39.0475,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.1505,39.1505,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.253,39.25299999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.3555,39.355499999999985,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.458,39.45799999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.5605,39.5605,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.663500000000006,39.6635,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.766000000000005,39.766000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.8685,39.86850000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
39.971500000000006,39.97150000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.074000000000005,40.074000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.1765,40.1765,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.279,40.27899999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.381499999999996,40.381499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.484500000000004,40.48450000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.587,40.587,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.689499999999995,40.689499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.792500000000004,40.7925,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.895,40.895,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
40.9975,40.99750000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
41.1005,41.100500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
41.202999999999996,41.202999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
41.3055,41.305499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
41.408,-72.19176225986672,89.35419081643973,-0.979347818375661,0.14296476951129142,0.14296476951129142,0.20218271598441145,0.6925034835136813,0.6925034835136813,0.0,6
41.51050000000001,44.57702758046003,77.43089254225406,0.0,-0.04042649893562571,0.04478067478083454,-7.471623244813285e-18,-0.7072384176201743,0.7069751202426519,7.693710191313891e-53,6
41.613499999999995,-24.474186440159116,50.48892067283096,0.0,0.0,-1.0,-0.11102230246251564,-0.11102230246251564,0.0,-0.0,6
41.716,-84.94839764584486,45.72648425395904,-0.7071067811865371,-0.7071067811865579,-0.0,-0.7071067811865578,0.7071067811865371,-0.0,0.0,6
41.81850000000001,-34.519183699470275,45.72648425395904,-0.9292008402668276,-0.3695751594025519,0.0,0.36957515940255187,-0.9292008402668276,0.0,0.0,6
41.9215,41.92149999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.024,42.023999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.1265,42.1265,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.2295,42.2295,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.332,42.33200000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.4345,42.434500000000014,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.537,42.537000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.6395,42.6395,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.7425,42.7425,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.845,42.84499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
42.9475,42.9475,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.0505,43.0505,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.153,43.15299999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.2555,43.2555,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.358000000000004,43.358000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.460499999999996,43.46050000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.5635,43.56350000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.666000000000004,43.666000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.768499999999996,43.768499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
43.871500000000005,43.8715,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
